label,file
Disgusted,1047_IEO_DIS_LO.wav
Disgusted,1047_IEO_DIS_MD.wav
Disgusted,1047_IOM_DIS_XX.wav
Disgusted,1047_ITH_DIS_XX.wav
Disgusted,1047_ITS_DIS_XX.wav
Disgusted,1047_IWL_DIS_XX.wav
Disgusted,1047_IWW_DIS_XX.wav
Disgusted,1047_MTI_DIS_XX.wav
Disgusted,1047_TAI_DIS_XX.wav
Disgusted,1047_TIE_DIS_XX.wav
Disgusted,1047_TSI_DIS_XX.wav
Disgusted,1047_WSI_DIS_XX.wav
Disgusted,1048_DFA_DIS_XX.wav
Disgusted,1048_IEO_DIS_HI.wav
Disgusted,1048_IEO_DIS_LO.wav
Disgusted,1048_IEO_DIS_MD.wav
Disgusted,1048_IOM_DIS_XX.wav
Disgusted,1048_ITH_DIS_XX.wav
Disgusted,1048_ITS_DIS_XX.wav
Disgusted,1048_IWL_DIS_XX.wav
Disgusted,1048_IWW_DIS_XX.wav
Disgusted,1048_MTI_DIS_XX.wav
Disgusted,1048_TAI_DIS_XX.wav
Disgusted,1048_TIE_DIS_XX.wav
Disgusted,1048_TSI_DIS_XX.wav
Disgusted,1048_WSI_DIS_XX.wav
Disgusted,1049_DFA_DIS_XX.wav
Disgusted,1049_IEO_DIS_HI.wav
Disgusted,1049_IEO_DIS_LO.wav
Disgusted,1049_IEO_DIS_MD.wav
Disgusted,1049_IOM_DIS_XX.wav
Disgusted,1049_ITH_DIS_XX.wav
Disgusted,1049_ITS_DIS_XX.wav
Disgusted,1049_IWL_DIS_XX.wav
Disgusted,1049_IWW_DIS_XX.wav
Disgusted,1049_MTI_DIS_XX.wav
Disgusted,1049_TAI_DIS_XX.wav
Disgusted,1049_TIE_DIS_XX.wav
Disgusted,1049_TSI_DIS_XX.wav
Disgusted,1049_WSI_DIS_XX.wav
Disgusted,1050_DFA_DIS_XX.wav
Disgusted,1050_IEO_DIS_HI.wav
Disgusted,1050_IEO_DIS_LO.wav
Disgusted,1050_IEO_DIS_MD.wav
Disgusted,1050_IOM_DIS_XX.wav
Disgusted,1050_ITH_DIS_XX.wav
Disgusted,1050_ITS_DIS_XX.wav
Disgusted,1050_IWL_DIS_XX.wav
Disgusted,1050_IWW_DIS_XX.wav
Disgusted,1050_MTI_DIS_XX.wav
Disgusted,1050_TAI_DIS_XX.wav
Disgusted,1050_TIE_DIS_XX.wav
Disgusted,1050_TSI_DIS_XX.wav
Disgusted,1050_WSI_DIS_XX.wav
Disgusted,1051_DFA_DIS_XX.wav
Disgusted,1051_IEO_DIS_HI.wav
Disgusted,1051_IEO_DIS_LO.wav
Disgusted,1051_IEO_DIS_MD.wav
Disgusted,1051_IOM_DIS_XX.wav
Disgusted,1051_ITH_DIS_XX.wav
Disgusted,1051_ITS_DIS_XX.wav
Disgusted,1051_IWL_DIS_XX.wav
Disgusted,1051_IWW_DIS_XX.wav
Disgusted,1051_MTI_DIS_XX.wav
Disgusted,1051_TAI_DIS_XX.wav
Disgusted,1051_TIE_DIS_XX.wav
Disgusted,1051_TSI_DIS_XX.wav
Disgusted,1051_WSI_DIS_XX.wav
Disgusted,1052_DFA_DIS_XX.wav
Disgusted,1052_IEO_DIS_HI.wav
Disgusted,1052_IEO_DIS_LO.wav
Disgusted,1052_IEO_DIS_MD.wav
Disgusted,1052_IOM_DIS_XX.wav
Disgusted,1052_ITH_DIS_XX.wav
Disgusted,1052_ITS_DIS_XX.wav
Disgusted,1052_IWL_DIS_XX.wav
Disgusted,1052_IWW_DIS_XX.wav
Disgusted,1052_MTI_DIS_XX.wav
Disgusted,1052_TAI_DIS_XX.wav
Disgusted,1052_TIE_DIS_XX.wav
Disgusted,1052_TSI_DIS_XX.wav
Disgusted,1052_WSI_DIS_XX.wav
Disgusted,1053_DFA_DIS_XX.wav
Disgusted,1053_IEO_DIS_HI.wav
Disgusted,1053_IEO_DIS_LO.wav
Disgusted,1053_IEO_DIS_MD.wav
Disgusted,1053_IOM_DIS_XX.wav
Disgusted,1053_ITH_DIS_XX.wav
Disgusted,1053_ITS_DIS_XX.wav
Disgusted,1053_IWL_DIS_XX.wav
Disgusted,1053_IWW_DIS_XX.wav
Disgusted,1053_MTI_DIS_XX.wav
Disgusted,1053_TAI_DIS_XX.wav
Disgusted,1053_TIE_DIS_XX.wav
Disgusted,1053_TSI_DIS_XX.wav
Disgusted,1053_WSI_DIS_XX.wav
Disgusted,1054_DFA_DIS_XX.wav
Disgusted,1054_IEO_DIS_HI.wav
Disgusted,1054_IEO_DIS_LO.wav
Disgusted,1054_IEO_DIS_MD.wav
Disgusted,1054_IOM_DIS_XX.wav
Disgusted,1054_ITH_DIS_XX.wav
Disgusted,1054_ITS_DIS_XX.wav
Disgusted,1054_IWL_DIS_XX.wav
Disgusted,1054_IWW_DIS_XX.wav
Disgusted,1054_MTI_DIS_XX.wav
Disgusted,1054_TAI_DIS_XX.wav
Disgusted,1054_TIE_DIS_XX.wav
Disgusted,1054_TSI_DIS_XX.wav
Disgusted,1054_WSI_DIS_XX.wav
Disgusted,1055_DFA_DIS_XX.wav
Disgusted,1055_IEO_DIS_HI.wav
Disgusted,1055_IEO_DIS_LO.wav
Disgusted,1055_IEO_DIS_MD.wav
Disgusted,1055_IOM_DIS_XX.wav
Disgusted,1055_ITH_DIS_XX.wav
Disgusted,1055_ITS_DIS_XX.wav
Disgusted,1055_IWL_DIS_XX.wav
Disgusted,1055_IWW_DIS_XX.wav
Disgusted,1055_MTI_DIS_XX.wav
Disgusted,1055_TAI_DIS_XX.wav
Disgusted,1055_TIE_DIS_XX.wav
Disgusted,1055_TSI_DIS_XX.wav
Disgusted,1055_WSI_DIS_XX.wav
Disgusted,1056_DFA_DIS_XX.wav
Disgusted,1056_IEO_DIS_HI.wav
Disgusted,1056_IEO_DIS_LO.wav
Disgusted,1056_IEO_DIS_MD.wav
Disgusted,1056_IOM_DIS_XX.wav
Disgusted,1056_ITH_DIS_XX.wav
Disgusted,1056_ITS_DIS_XX.wav
Disgusted,1056_IWL_DIS_XX.wav
Disgusted,1056_IWW_DIS_XX.wav
Disgusted,1056_MTI_DIS_XX.wav
Disgusted,1056_TAI_DIS_XX.wav
Disgusted,1056_TIE_DIS_XX.wav
Disgusted,1056_TSI_DIS_XX.wav
Disgusted,1056_WSI_DIS_XX.wav
Disgusted,1057_DFA_DIS_XX.wav
Disgusted,1057_IEO_DIS_HI.wav
Disgusted,1057_IEO_DIS_LO.wav
Disgusted,1057_IEO_DIS_MD.wav
Disgusted,1057_IOM_DIS_XX.wav
Disgusted,1057_ITH_DIS_XX.wav
Disgusted,1057_ITS_DIS_XX.wav
Disgusted,1057_IWL_DIS_XX.wav
Disgusted,1057_IWW_DIS_XX.wav
Disgusted,1057_MTI_DIS_XX.wav
Disgusted,1057_TAI_DIS_XX.wav
Disgusted,1057_TIE_DIS_XX.wav
Disgusted,1057_TSI_DIS_XX.wav
Disgusted,1057_WSI_DIS_XX.wav
Disgusted,1058_DFA_DIS_XX.wav
Disgusted,1058_IEO_DIS_HI.wav
Disgusted,1058_IEO_DIS_LO.wav
Disgusted,1058_IEO_DIS_MD.wav
Disgusted,1058_IOM_DIS_XX.wav
Disgusted,1058_ITH_DIS_XX.wav
Disgusted,1058_ITS_DIS_XX.wav
Disgusted,1058_IWL_DIS_XX.wav
Disgusted,1058_IWW_DIS_XX.wav
Disgusted,1058_MTI_DIS_XX.wav
Disgusted,1058_TAI_DIS_XX.wav
Disgusted,1058_TIE_DIS_XX.wav
Disgusted,1058_TSI_DIS_XX.wav
Disgusted,1058_WSI_DIS_XX.wav
Disgusted,1059_DFA_DIS_XX.wav
Disgusted,1059_IEO_DIS_HI.wav
Disgusted,1059_IEO_DIS_LO.wav
Disgusted,1059_IEO_DIS_MD.wav
Disgusted,1059_IOM_DIS_XX.wav
Disgusted,1059_ITH_DIS_XX.wav
Disgusted,1059_ITS_DIS_XX.wav
Disgusted,1059_IWL_DIS_XX.wav
Disgusted,1059_IWW_DIS_XX.wav
Disgusted,1059_MTI_DIS_XX.wav
Disgusted,1059_TAI_DIS_XX.wav
Disgusted,1059_TIE_DIS_XX.wav
Disgusted,1059_TSI_DIS_XX.wav
Disgusted,1059_WSI_DIS_XX.wav
Disgusted,1060_DFA_DIS_XX.wav
Disgusted,1060_IEO_DIS_HI.wav
Disgusted,1060_IEO_DIS_LO.wav
Disgusted,1060_IEO_DIS_MD.wav
Disgusted,1060_IOM_DIS_XX.wav
Disgusted,1060_ITH_DIS_XX.wav
Disgusted,1060_ITS_DIS_XX.wav
Disgusted,1060_IWL_DIS_XX.wav
Disgusted,1060_IWW_DIS_XX.wav
Disgusted,1060_MTI_DIS_XX.wav
Disgusted,1060_TAI_DIS_XX.wav
Disgusted,1060_TIE_DIS_XX.wav
Disgusted,1060_TSI_DIS_XX.wav
Disgusted,1060_WSI_DIS_XX.wav
Disgusted,1061_DFA_DIS_XX.wav
Disgusted,1061_IEO_DIS_HI.wav
Disgusted,1061_IEO_DIS_LO.wav
Disgusted,1061_IEO_DIS_MD.wav
Disgusted,1061_IOM_DIS_XX.wav
Disgusted,1061_ITH_DIS_XX.wav
Disgusted,1061_ITS_DIS_XX.wav
Disgusted,1061_IWL_DIS_XX.wav
Disgusted,1061_IWW_DIS_XX.wav
Disgusted,1061_MTI_DIS_XX.wav
Disgusted,1061_TAI_DIS_XX.wav
Disgusted,1061_TIE_DIS_XX.wav
Disgusted,1061_TSI_DIS_XX.wav
Disgusted,1061_WSI_DIS_XX.wav
Disgusted,1062_DFA_DIS_XX.wav
Disgusted,1062_IEO_DIS_HI.wav
Disgusted,1062_IEO_DIS_LO.wav
Disgusted,1062_IEO_DIS_MD.wav
Disgusted,1062_IOM_DIS_XX.wav
Disgusted,1062_ITH_DIS_XX.wav
Disgusted,1062_ITS_DIS_XX.wav
Disgusted,1062_IWL_DIS_XX.wav
Disgusted,1062_IWW_DIS_XX.wav
Disgusted,1062_MTI_DIS_XX.wav
Disgusted,1062_TAI_DIS_XX.wav
Disgusted,1062_TIE_DIS_XX.wav
Disgusted,1062_TSI_DIS_XX.wav
Disgusted,1062_WSI_DIS_XX.wav
Disgusted,1063_DFA_DIS_XX.wav
Disgusted,1063_IEO_DIS_HI.wav
Disgusted,1063_IEO_DIS_LO.wav
Disgusted,1063_IEO_DIS_MD.wav
Disgusted,1063_IOM_DIS_XX.wav
Disgusted,1063_ITH_DIS_XX.wav
Disgusted,1063_ITS_DIS_XX.wav
Disgusted,1063_IWL_DIS_XX.wav
Disgusted,1063_IWW_DIS_XX.wav
Disgusted,1063_MTI_DIS_XX.wav
Disgusted,1063_TAI_DIS_XX.wav
Disgusted,1063_TIE_DIS_XX.wav
Disgusted,1063_TSI_DIS_XX.wav
Disgusted,1063_WSI_DIS_XX.wav
Disgusted,1064_DFA_DIS_XX.wav
Disgusted,1064_IEO_DIS_HI.wav
Disgusted,1064_IEO_DIS_LO.wav
Disgusted,1064_IEO_DIS_MD.wav
Disgusted,1064_IOM_DIS_XX.wav
Disgusted,1064_ITH_DIS_XX.wav
Disgusted,1064_ITS_DIS_XX.wav
Disgusted,1064_IWL_DIS_XX.wav
Disgusted,1064_IWW_DIS_XX.wav
Disgusted,1064_MTI_DIS_XX.wav
Disgusted,1064_TAI_DIS_XX.wav
Disgusted,1064_TIE_DIS_XX.wav
Disgusted,1064_TSI_DIS_XX.wav
Disgusted,1064_WSI_DIS_XX.wav
Disgusted,1065_DFA_DIS_XX.wav
Disgusted,1065_IEO_DIS_HI.wav
Disgusted,1065_IEO_DIS_LO.wav
Disgusted,1065_IEO_DIS_MD.wav
Disgusted,1065_IOM_DIS_XX.wav
Disgusted,1065_ITH_DIS_XX.wav
Disgusted,1065_ITS_DIS_XX.wav
Disgusted,1065_IWL_DIS_XX.wav
Disgusted,1065_IWW_DIS_XX.wav
Disgusted,1065_MTI_DIS_XX.wav
Disgusted,1065_TAI_DIS_XX.wav
Disgusted,1065_TIE_DIS_XX.wav
Disgusted,1065_TSI_DIS_XX.wav
Disgusted,1065_WSI_DIS_XX.wav
Disgusted,1066_DFA_DIS_XX.wav
Disgusted,1066_IEO_DIS_HI.wav
Disgusted,1066_IEO_DIS_LO.wav
Disgusted,1066_IEO_DIS_MD.wav
Disgusted,1066_IOM_DIS_XX.wav
Disgusted,1066_ITH_DIS_XX.wav
Disgusted,1066_ITS_DIS_XX.wav
Disgusted,1066_IWL_DIS_XX.wav
Disgusted,1066_IWW_DIS_XX.wav
Disgusted,1066_MTI_DIS_XX.wav
Disgusted,1066_TAI_DIS_XX.wav
Disgusted,1066_TIE_DIS_XX.wav
Disgusted,1066_TSI_DIS_XX.wav
Disgusted,1066_WSI_DIS_XX.wav
Disgusted,1067_DFA_DIS_XX.wav
Disgusted,1067_IEO_DIS_HI.wav
Disgusted,1067_IEO_DIS_LO.wav
Disgusted,1067_IEO_DIS_MD.wav
Disgusted,1067_IOM_DIS_XX.wav
Disgusted,1067_ITH_DIS_XX.wav
Disgusted,1067_ITS_DIS_XX.wav
Disgusted,1067_IWL_DIS_XX.wav
Disgusted,1067_IWW_DIS_XX.wav
Disgusted,1067_MTI_DIS_XX.wav
Disgusted,1067_TAI_DIS_XX.wav
Disgusted,1067_TIE_DIS_XX.wav
Disgusted,1067_TSI_DIS_XX.wav
Disgusted,1067_WSI_DIS_XX.wav
Disgusted,1068_DFA_DIS_XX.wav
Disgusted,1068_IEO_DIS_HI.wav
Disgusted,1068_IEO_DIS_LO.wav
Disgusted,1068_IEO_DIS_MD.wav
Disgusted,1068_IOM_DIS_XX.wav
Disgusted,1068_ITH_DIS_XX.wav
Disgusted,1068_ITS_DIS_XX.wav
Disgusted,1068_IWL_DIS_XX.wav
Disgusted,1068_IWW_DIS_XX.wav
Disgusted,1068_MTI_DIS_XX.wav
Disgusted,1068_TAI_DIS_XX.wav
Disgusted,1068_TIE_DIS_XX.wav
Disgusted,1068_TSI_DIS_XX.wav
Disgusted,1068_WSI_DIS_XX.wav
Disgusted,1069_DFA_DIS_XX.wav
Disgusted,1069_IEO_DIS_HI.wav
Disgusted,1069_IEO_DIS_LO.wav
Disgusted,1069_IEO_DIS_MD.wav
Disgusted,1069_IOM_DIS_XX.wav
Disgusted,1069_ITH_DIS_XX.wav
Disgusted,1069_ITS_DIS_XX.wav
Disgusted,1069_IWL_DIS_XX.wav
Disgusted,1069_IWW_DIS_XX.wav
Disgusted,1069_MTI_DIS_XX.wav
Disgusted,1069_TAI_DIS_XX.wav
Disgusted,1069_TIE_DIS_XX.wav
Disgusted,1069_TSI_DIS_XX.wav
Disgusted,1069_WSI_DIS_XX.wav
Disgusted,1070_DFA_DIS_XX.wav
Disgusted,1070_IEO_DIS_HI.wav
Disgusted,1070_IEO_DIS_LO.wav
Disgusted,1070_IEO_DIS_MD.wav
Disgusted,1070_IOM_DIS_XX.wav
Disgusted,1070_ITH_DIS_XX.wav
Disgusted,1070_ITS_DIS_XX.wav
Disgusted,1070_IWL_DIS_XX.wav
Disgusted,1070_IWW_DIS_XX.wav
Disgusted,1070_MTI_DIS_XX.wav
Disgusted,1070_TAI_DIS_XX.wav
Disgusted,1070_TIE_DIS_XX.wav
Disgusted,1070_TSI_DIS_XX.wav
Disgusted,1070_WSI_DIS_XX.wav
Disgusted,1071_DFA_DIS_XX.wav
Disgusted,1071_IEO_DIS_HI.wav
Disgusted,1071_IEO_DIS_LO.wav
Disgusted,1071_IEO_DIS_MD.wav
Disgusted,1071_IOM_DIS_XX.wav
Disgusted,1071_ITH_DIS_XX.wav
Disgusted,1071_ITS_DIS_XX.wav
Disgusted,1071_IWL_DIS_XX.wav
Disgusted,1071_IWW_DIS_XX.wav
Disgusted,1071_MTI_DIS_XX.wav
Disgusted,1071_TAI_DIS_XX.wav
Disgusted,1071_TIE_DIS_XX.wav
Disgusted,1071_TSI_DIS_XX.wav
Disgusted,1071_WSI_DIS_XX.wav
Disgusted,1072_DFA_DIS_XX.wav
Disgusted,1072_IEO_DIS_HI.wav
Disgusted,1072_IEO_DIS_LO.wav
Disgusted,1072_IEO_DIS_MD.wav
Disgusted,1072_IOM_DIS_XX.wav
Disgusted,1072_ITH_DIS_XX.wav
Disgusted,1072_ITS_DIS_XX.wav
Disgusted,1072_IWL_DIS_XX.wav
Disgusted,1072_IWW_DIS_XX.wav
Disgusted,1072_MTI_DIS_XX.wav
Disgusted,1072_TAI_DIS_XX.wav
Disgusted,1072_TIE_DIS_XX.wav
Disgusted,1072_TSI_DIS_XX.wav
Disgusted,1072_WSI_DIS_XX.wav
Disgusted,1073_DFA_DIS_XX.wav
Disgusted,1073_IEO_DIS_HI.wav
Disgusted,1073_IEO_DIS_LO.wav
Disgusted,1073_IEO_DIS_MD.wav
Disgusted,1073_IOM_DIS_XX.wav
Disgusted,1073_ITH_DIS_XX.wav
Disgusted,1073_ITS_DIS_XX.wav
Disgusted,1073_IWL_DIS_XX.wav
Disgusted,1073_IWW_DIS_XX.wav
Disgusted,1073_MTI_DIS_XX.wav
Disgusted,1073_TAI_DIS_XX.wav
Disgusted,1073_TIE_DIS_XX.wav
Disgusted,1073_TSI_DIS_XX.wav
Disgusted,1073_WSI_DIS_XX.wav
Disgusted,1074_DFA_DIS_XX.wav
Disgusted,1074_IEO_DIS_HI.wav
Disgusted,1074_IEO_DIS_LO.wav
Disgusted,1074_IEO_DIS_MD.wav
Disgusted,1074_IOM_DIS_XX.wav
Disgusted,1074_ITH_DIS_XX.wav
Disgusted,1074_ITS_DIS_XX.wav
Disgusted,1074_IWL_DIS_XX.wav
Disgusted,1074_IWW_DIS_XX.wav
Disgusted,1074_MTI_DIS_XX.wav
Disgusted,1074_TAI_DIS_XX.wav
Disgusted,1074_TIE_DIS_XX.wav
Disgusted,1074_TSI_DIS_XX.wav
Disgusted,1074_WSI_DIS_XX.wav
Disgusted,1075_DFA_DIS_XX.wav
Disgusted,1075_IEO_DIS_HI.wav
Disgusted,1075_IEO_DIS_LO.wav
Disgusted,1075_IEO_DIS_MD.wav
Disgusted,1075_IOM_DIS_XX.wav
Disgusted,1075_ITH_DIS_XX.wav
Disgusted,1075_ITS_DIS_XX.wav
Disgusted,1075_IWL_DIS_XX.wav
Disgusted,1075_IWW_DIS_XX.wav
Disgusted,1075_MTI_DIS_XX.wav
Disgusted,1075_TAI_DIS_XX.wav
Disgusted,1075_TIE_DIS_XX.wav
Disgusted,1075_TSI_DIS_XX.wav
Disgusted,1075_WSI_DIS_XX.wav
Disgusted,1076_DFA_DIS_XX.wav
Disgusted,1076_IEO_DIS_HI.wav
Disgusted,1076_IEO_DIS_LO.wav
Disgusted,1076_IEO_DIS_MD.wav
Disgusted,1076_IOM_DIS_XX.wav
Disgusted,1076_ITH_DIS_XX.wav
Disgusted,1076_ITS_DIS_XX.wav
Disgusted,1076_IWL_DIS_XX.wav
Disgusted,1076_IWW_DIS_XX.wav
Disgusted,1076_MTI_DIS_XX.wav
Disgusted,1076_TAI_DIS_XX.wav
Disgusted,1076_TIE_DIS_XX.wav
Disgusted,1076_TSI_DIS_XX.wav
Disgusted,1076_WSI_DIS_XX.wav
Disgusted,1077_DFA_DIS_XX.wav
Disgusted,1077_IEO_DIS_HI.wav
Disgusted,1077_IEO_DIS_LO.wav
Disgusted,1077_IEO_DIS_MD.wav
Disgusted,1077_IOM_DIS_XX.wav
Disgusted,1077_ITH_DIS_XX.wav
Disgusted,1077_ITS_DIS_XX.wav
Disgusted,1077_IWL_DIS_XX.wav
Disgusted,1077_IWW_DIS_XX.wav
Disgusted,1077_MTI_DIS_XX.wav
Disgusted,1077_TAI_DIS_XX.wav
Disgusted,1077_TIE_DIS_XX.wav
Disgusted,1077_TSI_DIS_XX.wav
Disgusted,1077_WSI_DIS_XX.wav
Disgusted,1078_DFA_DIS_XX.wav
Disgusted,1078_IEO_DIS_HI.wav
Disgusted,1078_IEO_DIS_LO.wav
Disgusted,1078_IEO_DIS_MD.wav
Disgusted,1078_IOM_DIS_XX.wav
Disgusted,1078_ITH_DIS_XX.wav
Disgusted,1078_ITS_DIS_XX.wav
Disgusted,1078_IWL_DIS_XX.wav
Disgusted,1078_IWW_DIS_XX.wav
Disgusted,1078_MTI_DIS_XX.wav
Disgusted,1078_TAI_DIS_XX.wav
Disgusted,1078_TIE_DIS_XX.wav
Disgusted,1078_TSI_DIS_XX.wav
Disgusted,1078_WSI_DIS_XX.wav
Disgusted,1079_DFA_DIS_XX.wav
Disgusted,1079_IEO_DIS_HI.wav
Disgusted,1079_IEO_DIS_LO.wav
Disgusted,1079_IEO_DIS_MD.wav
Disgusted,1079_IOM_DIS_XX.wav
Disgusted,1079_ITH_DIS_XX.wav
Disgusted,1079_ITS_DIS_XX.wav
Disgusted,1079_IWL_DIS_XX.wav
Disgusted,1079_IWW_DIS_XX.wav
Disgusted,1079_MTI_DIS_XX.wav
Disgusted,1079_TAI_DIS_XX.wav
Disgusted,1079_TIE_DIS_XX.wav
Disgusted,1079_TSI_DIS_XX.wav
Disgusted,1079_WSI_DIS_XX.wav
Disgusted,1080_DFA_DIS_XX.wav
Disgusted,1080_IEO_DIS_HI.wav
Disgusted,1080_IEO_DIS_LO.wav
Disgusted,1080_IEO_DIS_MD.wav
Disgusted,1080_IOM_DIS_XX.wav
Disgusted,1080_ITH_DIS_XX.wav
Disgusted,1080_ITS_DIS_XX.wav
Disgusted,1080_IWL_DIS_XX.wav
Disgusted,1080_IWW_DIS_XX.wav
Disgusted,1080_MTI_DIS_XX.wav
Disgusted,1080_TAI_DIS_XX.wav
Disgusted,1080_TIE_DIS_XX.wav
Disgusted,1080_TSI_DIS_XX.wav
Disgusted,1080_WSI_DIS_XX.wav
Disgusted,1081_DFA_DIS_XX.wav
Disgusted,1081_IEO_DIS_HI.wav
Disgusted,1081_IEO_DIS_LO.wav
Disgusted,1081_IEO_DIS_MD.wav
Disgusted,1081_IOM_DIS_XX.wav
Disgusted,1081_ITH_DIS_XX.wav
Disgusted,1081_ITS_DIS_XX.wav
Disgusted,1081_IWL_DIS_XX.wav
Disgusted,1081_IWW_DIS_XX.wav
Disgusted,1081_MTI_DIS_XX.wav
Disgusted,1081_TAI_DIS_XX.wav
Disgusted,1081_TIE_DIS_XX.wav
Disgusted,1081_TSI_DIS_XX.wav
Disgusted,1081_WSI_DIS_XX.wav
Disgusted,1082_DFA_DIS_XX.wav
Disgusted,1082_IEO_DIS_HI.wav
Disgusted,1082_IEO_DIS_LO.wav
Disgusted,1082_IEO_DIS_MD.wav
Disgusted,1082_IOM_DIS_XX.wav
Disgusted,1082_ITH_DIS_XX.wav
Disgusted,1082_ITS_DIS_XX.wav
Disgusted,1082_IWL_DIS_XX.wav
Disgusted,1082_IWW_DIS_XX.wav
Disgusted,1082_MTI_DIS_XX.wav
Disgusted,1082_TAI_DIS_XX.wav
Disgusted,1082_TIE_DIS_XX.wav
Disgusted,1082_TSI_DIS_XX.wav
Disgusted,1082_WSI_DIS_XX.wav
Disgusted,1083_DFA_DIS_XX.wav
Disgusted,1083_IEO_DIS_HI.wav
Disgusted,1083_IEO_DIS_LO.wav
Disgusted,1083_IEO_DIS_MD.wav
Disgusted,1083_IOM_DIS_XX.wav
Disgusted,1083_ITH_DIS_XX.wav
Disgusted,1083_ITS_DIS_XX.wav
Disgusted,1083_IWL_DIS_XX.wav
Disgusted,1083_IWW_DIS_XX.wav
Disgusted,1083_MTI_DIS_XX.wav
Disgusted,1083_TAI_DIS_XX.wav
Disgusted,1083_TIE_DIS_XX.wav
Disgusted,1083_TSI_DIS_XX.wav
Disgusted,1083_WSI_DIS_XX.wav
Disgusted,1084_DFA_DIS_XX.wav
Disgusted,1084_IEO_DIS_HI.wav
Disgusted,1084_IEO_DIS_LO.wav
Disgusted,1084_IEO_DIS_MD.wav
Disgusted,1084_IOM_DIS_XX.wav
Disgusted,1084_ITH_DIS_XX.wav
Disgusted,1084_ITS_DIS_XX.wav
Disgusted,1084_IWL_DIS_XX.wav
Disgusted,1084_IWW_DIS_XX.wav
Disgusted,1084_MTI_DIS_XX.wav
Disgusted,1084_TAI_DIS_XX.wav
Disgusted,1084_TIE_DIS_XX.wav
Disgusted,1084_TSI_DIS_XX.wav
Disgusted,1084_WSI_DIS_XX.wav
Disgusted,1085_DFA_DIS_XX.wav
Disgusted,1085_IEO_DIS_HI.wav
Disgusted,1085_IEO_DIS_LO.wav
Disgusted,1085_IEO_DIS_MD.wav
Disgusted,1085_IOM_DIS_XX.wav
Disgusted,1085_ITH_DIS_XX.wav
Disgusted,1085_ITS_DIS_XX.wav
Disgusted,1085_IWL_DIS_XX.wav
Disgusted,1085_IWW_DIS_XX.wav
Disgusted,1085_MTI_DIS_XX.wav
Disgusted,1085_TAI_DIS_XX.wav
Disgusted,1085_TIE_DIS_XX.wav
Disgusted,1085_TSI_DIS_XX.wav
Disgusted,1085_WSI_DIS_XX.wav
Disgusted,1086_DFA_DIS_XX.wav
Disgusted,1086_IEO_DIS_HI.wav
Disgusted,1086_IEO_DIS_LO.wav
Disgusted,1086_IEO_DIS_MD.wav
Disgusted,1086_IOM_DIS_XX.wav
Disgusted,1086_ITH_DIS_XX.wav
Disgusted,1086_ITS_DIS_XX.wav
Disgusted,1086_IWL_DIS_XX.wav
Disgusted,1086_IWW_DIS_XX.wav
Disgusted,1086_MTI_DIS_XX.wav
Disgusted,1086_TAI_DIS_XX.wav
Disgusted,1086_TIE_DIS_XX.wav
Disgusted,1086_TSI_DIS_XX.wav
Disgusted,1086_WSI_DIS_XX.wav
Disgusted,1087_DFA_DIS_XX.wav
Disgusted,1087_IEO_DIS_HI.wav
Disgusted,1087_IEO_DIS_LO.wav
Disgusted,1087_IEO_DIS_MD.wav
Disgusted,1087_IOM_DIS_XX.wav
Disgusted,1087_ITH_DIS_XX.wav
Disgusted,1087_ITS_DIS_XX.wav
Disgusted,1087_IWL_DIS_XX.wav
Disgusted,1087_IWW_DIS_XX.wav
Disgusted,1087_MTI_DIS_XX.wav
Disgusted,1087_TAI_DIS_XX.wav
Disgusted,1087_TIE_DIS_XX.wav
Disgusted,1087_TSI_DIS_XX.wav
Disgusted,1087_WSI_DIS_XX.wav
Disgusted,1088_DFA_DIS_XX.wav
Disgusted,1088_IEO_DIS_HI.wav
Disgusted,1088_IEO_DIS_LO.wav
Disgusted,1088_IEO_DIS_MD.wav
Disgusted,1088_IOM_DIS_XX.wav
Disgusted,1088_ITH_DIS_XX.wav
Disgusted,1088_ITS_DIS_XX.wav
Disgusted,1088_IWL_DIS_XX.wav
Disgusted,1088_IWW_DIS_XX.wav
Disgusted,1088_MTI_DIS_XX.wav
Disgusted,1088_TAI_DIS_XX.wav
Disgusted,1088_TIE_DIS_XX.wav
Disgusted,1088_TSI_DIS_XX.wav
Disgusted,1088_WSI_DIS_XX.wav
Disgusted,1089_DFA_DIS_XX.wav
Disgusted,1089_IEO_DIS_HI.wav
Disgusted,1089_IEO_DIS_LO.wav
Disgusted,1089_IEO_DIS_MD.wav
Disgusted,1089_IOM_DIS_XX.wav
Disgusted,1089_ITH_DIS_XX.wav
Disgusted,1089_ITS_DIS_XX.wav
Disgusted,1089_IWL_DIS_XX.wav
Disgusted,1089_IWW_DIS_XX.wav
Disgusted,1089_MTI_DIS_XX.wav
Disgusted,1089_TAI_DIS_XX.wav
Disgusted,1089_TIE_DIS_XX.wav
Disgusted,1089_TSI_DIS_XX.wav
Disgusted,1089_WSI_DIS_XX.wav
Disgusted,1090_DFA_DIS_XX.wav
Disgusted,1090_IEO_DIS_HI.wav
Disgusted,1090_IEO_DIS_LO.wav
Disgusted,1090_IEO_DIS_MD.wav
Disgusted,1090_IOM_DIS_XX.wav
Disgusted,1090_ITH_DIS_XX.wav
Disgusted,1090_ITS_DIS_XX.wav
Disgusted,1090_IWL_DIS_XX.wav
