mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,label,file,ZCR,Pitch
44.673332,9.716826,1.3412455,11.741153,3.577962,2.4417737,1.5004549,1.729882,1.1242163,1.1298468,-1.2866673,-1.2083961,1.0261132,-0.9869884,-0.09564597,-0.7477656,-0.34110025,1.1427468,0.97193164,-0.5537823,Angry,cleaned_OAF_chief_angry_0.005804988662131519s_to_1.5673469387755101s.wav,0.5696299,107.46492
44.51412,9.498692,1.2299355,11.69341,3.5452983,2.420842,1.4977823,1.7092253,1.0642722,1.0454429,-1.379827,-1.2584649,0.9845108,-1.0131459,-0.06650129,-0.68456215,-0.25875416,1.1859362,0.9573357,-0.5550654,Angry,cleaned_OAF_chief_angry_0.005804988662131519s_to_1.5731519274376418s.wav,0.5675308,107.46492
51.954422,7.1804185,-0.30075923,13.716507,1.5054786,2.7796896,-0.23241316,3.2234187,-1.1506684,1.5204387,-2.9160144,-2.3493888,0.54175407,0.08117801,0.76739705,-0.32142776,-1.0539459,0.3320119,1.1268724,-3.479272,Angry,cleaned_OAF_choice_angry_0.034829931972789115s_to_1.4918820861678004s.wav,0.53335583,104.83884
51.86769,7.0107956,-0.44866648,13.597776,1.4056591,2.7165267,-0.2621964,3.21792,-1.1400133,1.5241342,-2.9692624,-2.490198,0.3921968,0.01715797,0.78359973,-0.27296993,-1.0183057,0.35876292,1.1872772,-3.4070535,Angry,cleaned_OAF_choice_angry_0.034829931972789115s_to_1.497687074829932s.wav,0.5323552,104.83877
83.085495,12.586788,-2.0929716,8.662257,-1.2380499,3.6744633,0.8684995,1.1861395,-0.80986905,1.780206,-1.3124796,-1.602545,1.3977845,-0.5254312,0.024854928,-2.093772,-0.06866491,1.2222667,1.0378796,-0.57789123,Angry,cleaned_OAF_cool_angry_0.046439909297052155s_to_0.9810430839002268s.wav,0.5378446,103.75574
74.79726,17.38806,5.6406116,10.115912,0.8749679,3.9334188,-0.6108643,-0.7130948,-1.6395837,0.007332999,-0.53972214,-2.2274127,-1.1902997,-1.7448118,-0.56217366,-1.4610163,-1.4950912,-0.5738028,-0.75957227,-2.7826,Angry,cleaned_OAF_dab_angry_0.005804988662131519s_to_1.0855328798185941s.wav,0.5967375,108.854164
83.14007,16.159273,4.9411683,9.648036,0.7146445,3.8473637,-0.7044875,-0.82856727,-1.6960958,-0.17719121,-0.50982875,-2.205779,-1.2745919,-1.8162841,-0.72666,-1.4710424,-1.4989895,-0.5659692,-0.84196216,-2.842646,Angry,cleaned_OAF_dab_angry_0.011609977324263039s_to_1.0797278911564625s.wav,0.6032367,111.892815
65.98757,18.654154,1.1075287,10.672016,1.959807,2.0825942,1.4737203,2.9964871,0.03488806,0.1735433,-0.4744711,1.6062396,1.7993041,-0.6100855,0.03290978,-0.9967472,-0.49299312,0.23790318,0.36799225,-1.6743507,Angry,cleaned_OAF_date_angry_0.0s_to_1.4106122448979592s.wav,0.51691496,121.35526
62.02866,18.361586,1.071561,11.437159,2.547496,2.2261646,1.2758781,3.3780625,0.006056744,0.4074825,-0.65235066,1.5995106,1.7846396,-0.635442,-0.052792814,-1.0148891,-0.40031317,0.16920203,0.25777936,-1.4930747,Angry,cleaned_OAF_date_angry_0.0s_to_1.4338321995464853s.wav,0.5101417,119.596
1.1256101,27.75858,11.188819,15.263121,4.738427,5.0585384,0.717134,1.4579706,1.1895671,2.8413618,2.1637723,0.66690207,0.66535896,-0.4181071,0.39498392,-0.6959682,0.27212957,0.40893802,-0.63652223,-2.529529,Angry,cleaned_OAF_dead_angry_0.011609977324263039s_to_1.1261678004535147s.wav,0.45453876,94.94575
15.629984,22.7581,6.057833,12.139831,3.3903358,3.1819763,-0.2918309,1.859212,-0.46337134,2.3895159,0.71979296,-1.9855376,-1.246125,-1.5632488,-0.066262215,-2.1081815,-1.6169901,0.05480625,0.9545378,-2.1775956,Angry,cleaned_OAF_death_angry_0.040634920634920635s_to_1.5209070294784581s.wav,0.43140185,86.74735
0.8779134,21.789429,7.365064,10.157029,4.150107,2.8227684,-0.334651,2.7757163,-0.34021664,3.1771362,0.7787567,-1.4777575,-0.83177024,-0.7083341,0.81770456,-1.5729755,-0.84149253,0.54585314,1.4183428,-2.2678242,Angry,cleaned_OAF_death_angry_0.040634920634920635s_to_1.6312018140589568s.wav,0.4018954,81.03796
-19.81425,29.104422,6.0665684,12.623172,6.9397397,5.15051,2.6834283,3.447741,0.29899532,1.7487056,-0.07649665,1.0089142,0.59425527,-0.017045971,0.5097873,0.09322399,-0.38124114,-0.42766622,0.28514084,-1.6583115,Angry,cleaned_OAF_deep_angry_0.0s_to_1.5789569160997732s.wav,0.3531014,79.59322
-20.887917,28.795237,5.9496536,12.411258,6.934388,5.213761,2.7228172,3.4259713,0.272214,1.7893982,0.0016893587,1.1345602,0.6878559,0.024431013,0.500392,0.07775523,-0.37343422,-0.40728143,0.32952538,-1.6572168,Angry,cleaned_OAF_deep_angry_0.0s_to_1.5847619047619048s.wav,0.35180542,79.59322
34.108444,21.560928,5.513938,13.595014,2.9598136,3.6050932,-0.043814965,1.4130844,-0.6480603,1.8864448,0.33633494,-0.4889116,-0.7603799,-1.7248738,-0.68077546,-0.54078436,-0.08562797,0.1697699,-0.22945672,-2.3112586,Angry,cleaned_OAF_dime_angry_0.011609977324263039s_to_1.1203628117913833s.wav,0.4773903,94.94775
58.518368,18.890821,3.0840664,12.221607,1.27424,2.6802332,-1.0509822,0.8312812,-1.3139628,1.4403366,-0.17369208,-0.55089736,-0.87129766,-1.9810237,-0.8843202,-0.6841455,0.023661671,0.16952515,-0.34161243,-2.300453,Angry,cleaned_OAF_dime_angry_0.017414965986394557s_to_1.0565079365079366s.wav,0.5077463,100.425415
72.35261,16.261564,1.453089,11.569433,0.4620028,3.449131,-0.09397195,-1.510812,0.90781724,-0.2557547,0.97695965,-2.1814528,-0.9983028,-2.0140262,-1.6521808,-1.2961916,-1.8388036,-0.94910854,-1.4469905,-1.3578613,Angry,cleaned_OAF_dip_angry_0.06385487528344672s_to_0.9926530612244898s.wav,0.530893,108.06105
24.368486,26.177338,4.244153,13.67993,4.860923,5.1367393,1.0405581,3.6916084,1.8547254,3.636752,0.25097403,-0.42821896,2.5002615,-0.09505007,0.40230432,-1.659777,-2.07202,-1.5292373,-0.20822582,-1.9592816,Angry,cleaned_OAF_ditch_angry_0.005804988662131519s_to_1.364172335600907s.wav,0.41607866,95.40954
19.651505,25.540901,4.1038685,14.0824,4.6993227,5.0457764,1.4611975,3.7027373,1.7731031,3.8869166,0.22591902,-0.11431859,2.7855597,0.07145996,0.80994225,-1.5180699,-1.8892093,-1.3396952,-0.045753803,-1.7873708,Angry,cleaned_OAF_ditch_angry_0.0s_to_1.364172335600907s.wav,0.41434705,94.47924
28.432426,24.177116,3.2906246,15.2477865,3.4184198,3.2959025,-1.7717543,3.084296,0.9124129,1.3568324,-0.6859384,0.20850155,0.71503717,-0.6651118,-0.49791723,-2.1190445,-2.1446972,0.105793126,0.24608728,-1.9973698,Angry,cleaned_OAF_dodge_angry_0.005804988662131519s_to_1.619591836734694s.wav,0.43195087,90.66997
42.65825,22.911255,1.7559426,10.946938,3.1661255,5.8829575,-0.29841477,-2.6505408,-0.06823895,0.014478389,0.20107692,-1.9199358,-0.24049586,-2.6319048,1.2223761,-0.1777326,-2.3986676,-0.6744576,-1.4022306,-2.2466013,Angry,cleaned_OAF_dog_angry_0.06965986394557823s_to_1.5847619047619048s.wav,0.47852063,105.25029
48.04622,22.010118,1.2368703,10.94315,3.078369,5.3678684,-0.5265554,-2.5296214,-0.22334231,-0.17678335,0.10531007,-1.9755483,-0.26415205,-2.685159,0.9345365,-0.27945104,-2.2567542,-0.49655873,-1.3268008,-2.2480142,Angry,cleaned_OAF_dog_angry_0.08126984126984127s_to_1.5789569160997732s.wav,0.48245496,106.562386
47.214706,22.087002,0.9394357,10.138245,-0.27720684,3.8263502,0.52255225,-1.0492578,-0.1739531,2.704795,0.6200288,-1.6505586,-0.21436961,-1.1936176,-0.15605538,-0.3897072,-1.6867031,0.2353173,1.2703443,-1.3424207,Angry,cleaned_OAF_doll_angry_0.052244897959183675s_to_1.5499319727891157s.wav,0.44956788,103.706474
30.168497,17.475927,8.25609,14.169831,4.8034196,5.8914704,1.3841728,2.2185404,0.25587577,1.6111871,-0.18967527,0.30461675,1.5614603,-1.521006,-0.67128134,-2.2192352,-1.7854462,0.8131062,0.91435033,-2.193306,Angry,cleaned_OAF_door_angry_0.0s_to_1.062312925170068s.wav,0.49606693,95.908714
39.860092,6.8388047,5.780484,7.8467336,3.3981848,2.994402,0.7781596,0.4024086,-0.532007,4.0743504,-0.9609997,-0.56081027,-0.6431016,-0.56744415,2.1423674,-1.199502,-1.7706201,-0.35669196,1.6310245,-2.017689,Angry,cleaned_OAF_fail_angry_0.06965986394557823s_to_1.1087528344671203s.wav,0.5280669,86.852295
78.11311,5.4502764,1.4538205,6.973083,1.0043949,2.5790985,-0.023131106,1.4346207,-0.14297348,2.179739,-1.1092569,-1.9538817,-0.690742,-1.747358,0.74332476,-0.579932,-0.40146703,-0.34557903,1.2752204,-0.8809131,Angry,cleaned_OAF_fall_angry_0.011609977324263039s_to_0.9926530612244898s.wav,0.5656785,98.75588
76.026535,9.937024,-2.6092486,2.701293,1.1442472,2.000087,1.0445122,0.72555023,-2.236511,-0.110325694,-0.4221206,-1.0203366,-1.110662,-1.2996053,0.9783284,-0.44047055,-0.19925113,0.162558,-0.59463525,-2.4484236,Angry,cleaned_OAF_far_angry_0.011609977324263039s_to_1.497687074829932s.wav,0.5762955,110.84707
75.86487,10.768729,-2.4112778,2.6407971,1.3085724,2.2510622,1.0478213,0.7622634,-2.2036319,-0.066719994,-0.5360067,-1.0468261,-1.2988393,-1.2458822,0.92072564,-0.47087193,-0.30290362,0.039013714,-0.7237577,-2.5148735,Angry,cleaned_OAF_far_angry_0.017414965986394557s_to_1.4918820861678004s.wav,0.58039784,110.72092
70.28536,3.3951786,-0.4500447,3.9729195,2.3772104,2.5775683,0.2563197,3.187286,-0.6986996,3.698746,-0.24212281,-0.51813173,-0.19180861,-0.34024435,2.1801248,-1.1402485,-0.432583,-0.01519322,3.1290116,0.031269412,Angry,cleaned_OAF_fat_angry_0.034829931972789115s_to_1.4686621315192743s.wav,0.6643241,105.05659
70.6729,4.253542,-0.17380081,3.9774191,2.3617947,2.681163,0.061842807,3.1951983,-0.58024395,3.6243725,-0.13517557,-0.51869184,-0.21703064,-0.38595828,1.9982527,-1.1991231,-0.45932382,-0.040361986,3.1463258,-0.023257697,Angry,cleaned_OAF_fat_angry_0.040634920634920635s_to_1.4686621315192743s.wav,0.66703,104.29087
57.979443,6.8222723,-2.7203934,9.486102,-1.5581954,5.280065,2.7034845,-0.10961681,0.85494703,2.4712217,2.1183443,-2.0216122,2.4655364,-0.73658633,0.42151457,0.62517554,-0.8583325,1.9108933,-0.23617963,-0.8567532,Angry,cleaned_OAF_fit_angry_0.06385487528344672s_to_1.1900226757369614s.wav,0.5395359,103.51039
74.94844,5.6555924,-2.077155,5.3334026,0.014944673,4.4119163,-0.59114015,-0.6627573,0.9444397,1.9996488,2.1594682,-1.1387204,1.917702,-0.36539686,-0.13412952,-0.52074915,-0.9544645,1.2738156,-0.1432874,-0.98467606,Angry,cleaned_OAF_fit_angry_0.156734693877551s_to_1.4918820861678004s.wav,0.56855345,105.5125
64.50165,13.558876,0.8574224,4.5245337,5.5535097,3.570413,-1.0799102,2.8758636,0.32515603,3.0081615,-1.0301204,1.1616359,1.3464239,1.2155172,1.3642017,-0.314494,0.6112623,-0.009348799,0.519614,-1.082053,Angry,cleaned_OAF_five_angry_0.0s_to_1.5499319727891157s.wav,0.5424826,104.073074
61.0625,14.127017,1.2668766,4.712627,6.0006804,3.684808,-0.86246705,2.9171302,0.30888808,3.0697193,-0.97546875,1.2938421,1.2517402,1.2616102,1.3023645,-0.29907057,0.48585913,-0.01880048,0.5303546,-1.0956111,Angry,cleaned_OAF_five_angry_0.0s_to_1.555736961451247s.wav,0.540574,102.68757
53.515133,3.8513045,0.8497539,10.998746,-0.010769142,5.03307,3.7259672,-0.2668772,0.6840187,0.21546917,3.261587,-1.3863958,0.09412522,-0.7208349,1.6907628,1.8528066,-0.66721517,0.90575224,0.4815716,-0.12155212,Angry,cleaned_OAF_food_angry_0.005804988662131519s_to_1.1029478458049886s.wav,0.5806235,106.26988
81.11472,0.9476407,0.47845513,8.868867,-0.40322724,4.6094103,2.7183108,-0.48216754,1.0203975,-0.31182733,2.3871763,-1.499998,-0.81061614,-1.6871318,0.90989095,1.1992519,-1.1746732,0.23892328,0.052765016,-0.5240316,Angry,cleaned_OAF_food_angry_0.08126984126984127s_to_1.1029478458049886s.wav,0.61695135,115.310715
28.757116,21.059303,0.9473279,7.5668654,0.9886578,4.0021467,3.081719,4.2013693,-0.32810068,1.8767663,0.20058745,0.83102286,-0.662503,-1.6440421,0.41029295,1.3604031,1.2080328,0.13895981,0.909691,-1.2167575,Angry,cleaned_OAF_gap_angry_0.029024943310657598s_to_1.5673469387755101s.wav,0.48658004,105.847694
28.396452,20.973211,0.8898443,7.4326577,0.88843906,3.9447274,3.04304,4.23333,-0.30917063,1.8900478,0.17899184,0.85164464,-0.6464396,-1.6350116,0.48595625,1.4562963,1.3167156,0.22572401,0.9235319,-1.2467504,Angry,cleaned_OAF_gap_angry_0.029024943310657598s_to_1.5731519274376418s.wav,0.48476005,105.847694
34.076134,12.392685,-6.3603187,11.730664,0.71298134,4.481169,2.4981837,-2.7256267,-1.2087759,0.82111865,1.6500775,-1.5796435,-0.5622389,-1.8660792,1.2950073,-0.6722963,-1.736202,0.49197587,-0.43341216,-1.7972131,Angry,cleaned_OAF_gas_angry_0.011609977324263039s_to_1.5847619047619048s.wav,0.47315523,92.82305
40.95708,12.8441,-6.68113,10.840573,1.2973524,4.3492723,2.0223413,-2.571566,-1.248557,0.30377552,1.2773687,-1.6846278,-0.9814255,-1.9958928,1.0569408,-1.0318363,-1.7092663,0.35608587,-0.55673784,-1.8192997,Angry,cleaned_OAF_gas_angry_0.040634920634920635s_to_1.5789569160997732s.wav,0.4792438,97.769356
51.217983,17.558573,-0.37228766,14.024328,4.5376053,3.4455366,0.9214328,4.3608017,-1.7555883,0.07779999,-3.2274776,-0.8331882,-0.4867789,-1.6085067,-1.3501852,-1.2691511,-1.3297347,-0.7698668,0.5439629,-3.1765769,Angry,cleaned_OAF_gaze_angry_0.046439909297052155s_to_1.677641723356009s.wav,0.46636367,97.72918
54.596294,18.029013,-0.4687494,13.876311,4.730207,3.443655,0.8399551,4.349582,-1.5990982,-0.26605004,-3.2485116,-0.87961864,-0.69130635,-1.8874156,-1.5871843,-1.3552401,-1.2645035,-0.7751767,0.3863248,-3.117536,Angry,cleaned_OAF_gaze_angry_0.052244897959183675s_to_1.6602267573696146s.wav,0.46622172,98.25056
78.52555,20.516893,1.1927563,8.796579,1.0846707,3.2868247,-1.3154657,0.9493788,2.0667398,2.1614103,-1.1783036,-1.411293,-0.63422716,-1.4156556,-2.4211419,-4.989689,-2.69242,0.5650356,0.5853251,-0.8851874,Angry,cleaned_OAF_germ_angry_0.06965986394557823s_to_0.9810430839002268s.wav,0.53060675,113.0175
10.637188,26.12516,0.5897465,9.935108,5.978943,6.1573653,0.6612572,-1.1740628,1.485785,4.064485,3.2807016,-0.4795672,0.20392093,-0.13639472,1.6314462,0.36345923,-1.2049288,-0.526016,-0.2522896,1.1139585,Angry,cleaned_OAF_get_angry_0.034829931972789115s_to_1.5905668934240362s.wav,0.4974066,100.565414
14.003798,25.657757,0.4485155,9.8751135,6.138692,6.2121415,0.6050251,-1.2486969,1.6673357,4.0269456,3.183038,-0.59877795,0.080267526,-0.31081885,1.4719163,0.1463171,-1.2190093,-0.6330492,-0.32097578,1.0532634,Angry,cleaned_OAF_get_angry_0.040634920634920635s_to_1.5905668934240362s.wav,0.49689475,101.0112
40.503773,28.612665,4.59351,10.4960985,5.157289,4.5440264,1.8193809,3.455289,0.96571434,-0.23072219,0.4038903,-1.9735037,-0.6650694,0.1391242,0.13819383,-0.18066767,-1.3182497,-1.1113889,-0.40341687,-2.771393,Angry,cleaned_OAF_gin_angry_0.005804988662131519s_to_1.555736961451247s.wav,0.47231692,106.590935
36.481018,29.656752,4.8978834,10.715091,5.436366,4.6560407,1.921584,3.6104493,1.1107216,-0.13619438,0.45342457,-2.0627365,-0.71897453,0.22180578,0.2244619,-0.19678044,-1.3805236,-1.0907948,-0.3991993,-2.8337476,Angry,cleaned_OAF_gin_angry_0.005804988662131519s_to_1.5615419501133787s.wav,0.47055107,105.17181
75.67937,20.396996,2.2611191,9.538238,2.992842,3.395685,0.4894,-0.093284935,-0.58205914,2.7700758,0.2114964,-0.052561995,0.315828,-1.3242939,-1.6269115,-1.8164072,-0.77593964,0.046024095,0.36446932,-0.6246552,Angry,cleaned_OAF_goal_angry_0.029024943310657598s_to_1.0100680272108844s.wav,0.5265971,114.83082
71.00319,19.487785,-0.7881366,9.833942,4.46686,4.7446394,1.6605937,0.9241585,-0.24146539,1.9808657,0.29268014,-0.24244359,1.3018887,0.16055697,-0.2896554,-0.2896546,-1.1955091,-1.4110712,-1.3404467,-0.33068117,Angry,cleaned_OAF_good_angry_0.011609977324263039s_to_1.0913378684807256s.wav,0.525589,124.369606
62.84685,19.668379,0.008942154,10.26608,4.888482,5.0850673,1.8639209,1.1523718,0.022862308,2.2309153,0.53783494,-0.042781435,1.4951125,0.24714975,-0.14223592,-0.19507146,-1.065068,-1.560296,-1.5325958,-0.34666133,Angry,cleaned_OAF_good_angry_0.011609977324263039s_to_1.1145578231292517s.wav,0.51496696,122.02301
54.227932,17.76422,2.577878,11.195794,2.1765082,3.679884,-0.54657656,0.80670077,-3.0476334,4.0021176,-0.3053825,-2.2471607,1.0497118,-2.368471,-0.24549568,0.08108217,0.5203666,-0.15910433,1.0392244,-1.7188133,Angry,cleaned_OAF_goose_angry_0.011609977324263039s_to_1.497687074829932s.wav,0.52888644,108.01866
55.03284,18.185915,2.8340533,11.213646,2.3134584,3.8475351,-0.44285268,0.91017246,-2.81405,3.9985464,-0.41574997,-2.2919464,0.88431776,-2.3346124,-0.25884524,0.12640505,0.5524201,-0.22805765,0.9802551,-1.7046278,Angry,cleaned_OAF_goose_angry_0.017414965986394557s_to_1.4918820861678004s.wav,0.5281698,106.69762
52.415577,25.009623,5.7283077,11.8171425,3.2030392,3.6155207,0.26100156,2.2667243,2.4633327,1.4811717,-0.66942525,0.44391057,0.5182404,-0.7952165,0.36584306,-0.6851332,-1.6098707,-0.97220486,0.17728464,-0.9880262,Angry,cleaned_OAF_gun_angry_0.029024943310657598s_to_1.1551927437641722s.wav,0.5058742,117.73518
57.593082,17.693989,-3.631042,5.0133085,2.4913,2.6652071,1.8560237,4.089471,1.5937163,2.5708268,0.10039983,1.0679028,1.3960527,0.3030906,1.751079,0.7429598,-0.9024348,-0.7502127,0.6362769,-1.152277,Angry,cleaned_OAF_half_angry_0.005804988662131519s_to_1.6486167800453515s.wav,0.4951754,107.36042
49.139538,17.332418,-3.969478,4.6431894,2.8049178,2.6907358,2.1026554,4.391102,1.6318052,2.805302,0.2573054,1.2590387,1.9551663,0.8998176,2.071257,0.8856224,-0.88230795,-0.5097041,0.9463598,-0.98336244,Angry,cleaned_OAF_half_angry_0.0s_to_1.6834467120181407s.wav,0.48447612,104.31927
80.91896,17.709263,-7.7803187,7.6493206,-4.525684,-0.52669585,-1.327796,-1.0878417,0.10302523,-0.57402587,1.8025702,-1.8924898,-0.62377787,-4.6693826,-1.5731709,0.90577984,-3.013673,-1.2476927,0.663021,-1.9382598,Angry,cleaned_OAF_hall_angry_0.023219954648526078s_to_1.486077097505669s.wav,0.46704373,105.2746
86.47751,16.794897,-8.354953,6.972969,-3.9939451,-0.23229781,-1.4673767,-1.1089735,0.30825916,-0.4421072,1.5351762,-1.694399,-0.5923853,-4.917598,-1.712769,0.6800859,-3.1777976,-1.355377,0.49446702,-1.8320565,Angry,cleaned_OAF_hall_angry_0.029024943310657598s_to_1.474467120181406s.wav,0.4717751,107.08741
77.54683,14.2273,-10.238454,9.387704,-0.72457224,0.83734804,-3.9344854,2.4493322,1.3888488,2.1994274,0.34557456,-1.1790737,0.22373596,-0.7360143,2.1961434,0.14328372,-0.88764006,0.28172112,1.9178818,-2.9157007,Angry,cleaned_OAF_hash_angry_0.005804988662131519s_to_1.6602267573696146s.wav,0.53592473,106.815094
74.78442,14.493421,-10.480082,9.782545,-0.495387,0.88317966,-4.0464783,2.5046947,1.3819735,2.2071335,0.48799428,-1.1427169,0.25779065,-0.76952887,2.4372334,0.4255193,-0.71759003,0.3980803,2.0364776,-2.9445777,Angry,cleaned_OAF_hash_angry_0.005804988662131519s_to_1.666031746031746s.wav,0.5340472,105.52344
64.87144,17.722315,-4.3950963,11.434229,2.5261364,1.0751053,-1.1368219,4.2127686,1.335874,0.17772862,-3.4293563,-1.3073269,0.66247255,-0.21051124,1.3619568,1.0683206,0.4563488,-0.7771475,-0.5011074,-2.239082,Angry,cleaned_OAF_hate_angry_0.0s_to_1.4338321995464853s.wav,0.5092275,106.414825
61.9523,17.775253,-4.688901,11.794755,2.5170064,0.81475496,-1.3986297,4.2878113,1.3480042,0.42980644,-3.5583508,-1.2440528,0.84555894,0.064793,1.5933712,1.0984836,0.6102911,-0.5552122,-0.24406569,-2.3964627,Angry,cleaned_OAF_hate_angry_0.0s_to_1.4628571428571429s.wav,0.5029261,105.19261
58.422974,21.85162,-8.145783,5.7099133,-0.3311585,3.187828,0.31820637,-0.63566315,1.8827335,-1.4145491,2.3829625,-1.1650045,-0.16976494,-0.74097073,-0.18989722,0.9154856,-1.3160313,-0.5583728,-0.70353097,-2.595127,Angry,cleaned_OAF_have_angry_0.052244897959183675s_to_1.5499319727891157s.wav,0.46674323,101.623474
61.85186,22.847628,-8.520765,5.1283793,0.10367939,3.0364041,0.20952918,-0.43097708,2.0633667,-1.5181375,2.3176591,-1.1000149,-0.33385646,-0.6998659,-0.55209965,0.6179259,-1.4653231,-0.80141103,-0.89986855,-2.7689703,Angry,cleaned_OAF_have_angry_0.07546485260770976s_to_1.5499319727891157s.wav,0.46753895,103.29912
49.716484,22.796272,-3.6244268,13.454005,2.647765,1.7678087,-3.3509219,2.1966197,-1.3027159,-0.7645686,-5.2614126,-0.6070726,0.43773705,-1.8265824,0.24970321,-1.0272454,-1.0948501,-0.87838304,0.10023764,-2.4635446,Angry,cleaned_OAF_haze_angry_0.011609977324263039s_to_1.5325170068027212s.wav,0.41093457,85.169044
54.815094,22.309998,-3.78371,13.415167,2.733736,1.7713491,-3.464002,2.1359034,-1.3317441,-0.88407445,-5.367011,-0.6706155,0.2137888,-2.1591558,0.05401206,-1.0350957,-1.0807623,-0.9807982,-0.0073865238,-2.459362,Angry,cleaned_OAF_haze_angry_0.034829931972789115s_to_1.5267120181405895s.wav,0.41892263,86.90306
69.65516,17.208506,-2.6968453,10.4114065,3.9550397,2.19093,0.12692825,2.993224,2.1918974,1.7677646,-3.762944,-2.0139694,0.5039835,-0.5193798,1.1531965,1.4946512,0.19461936,-0.4644703,0.54608816,-0.9791219,Angry,cleaned_OAF_hit_angry_0.005804988662131519s_to_1.1145578231292517s.wav,0.5399734,117.52895
62.331173,17.237644,-2.5620818,10.838458,3.9968066,2.1907473,0.41073954,3.1089215,2.134685,1.8417503,-3.6066895,-1.80473,0.7482445,-0.24576221,1.6307276,1.8968555,0.34951723,-0.31782153,0.7860473,-0.6648713,Angry,cleaned_OAF_hit_angry_0.0s_to_1.1145578231292517s.wav,0.53721195,115.91804
59.543953,22.618675,-1.7280174,9.591882,-5.5967817,-0.8809201,-0.2251563,0.80634505,-0.58438367,0.57704735,2.8020952,0.6627351,2.3931468,0.27979568,0.8449846,0.9430627,-0.025638834,0.6221978,0.09436873,-0.48831132,Angry,cleaned_OAF_hole_angry_0.005804988662131519s_to_1.6021768707482993s.wav,0.5090191,114.92801
65.024185,22.159773,-2.3377392,9.312076,-5.923153,-1.1247352,-0.41381893,0.85038525,-0.66868526,0.44796443,2.680533,0.5347851,2.3780687,0.22407044,0.60579014,0.78165144,-0.16902626,0.4528928,-0.057368316,-0.6381802,Angry,cleaned_OAF_hole_angry_0.011609977324263039s_to_1.6021768707482993s.wav,0.5108805,116.10235
105.26104,13.521027,-4.218339,6.448033,-2.0761893,0.46158087,-0.97030663,0.72008437,-1.2599295,0.51438385,0.52957195,0.06158571,0.72057813,-2.5951674,-0.2640374,-0.4668286,-0.8457607,-0.8454847,-0.19426595,-3.306417,Angry,cleaned_OAF_home_angry_0.0s_to_0.905578231292517s.wav,0.59343195,117.64364
46.11353,26.236416,-1.0414921,2.3708608,-0.8941749,5.0771713,1.6204531,2.769736,-0.11978808,0.80250883,-1.3856465,-1.0683117,1.127011,-0.14258975,0.6132575,-0.068173155,3.1721063,2.4110937,-0.52936566,-1.0291083,Angry,cleaned_OAF_hurl_angry_0.011609977324263039s_to_1.1029478458049886s.wav,0.5000188,108.06012
48.007366,25.12412,-1.0877041,3.029607,-1.3114806,5.117073,1.7725271,2.830306,-0.061304525,0.93139863,-1.2437167,-1.1252596,1.0678738,-0.17952347,0.5970858,0.06508021,3.3458035,2.310351,-0.6495285,-1.1194218,Angry,cleaned_OAF_hurl_angry_0.0s_to_1.1029478458049886s.wav,0.5005942,109.150795
33.37187,22.546408,-10.9148855,11.435558,1.9584872,2.8720584,0.7265344,7.238063,3.9565713,1.5905157,0.3373375,1.1219182,3.5821528,0.12206808,2.2825687,2.863837,0.026750192,-1.4145477,0.96130645,-1.5341725,Angry,cleaned_OAF_hush_angry_0.005804988662131519s_to_1.5325170068027212s.wav,0.4159691,92.619514
66.67405,19.4396,4.4166703,15.647243,1.2450937,3.189146,-0.16735446,2.6355808,-2.2661803,0.7470872,0.587794,-1.5647069,-0.7443082,-3.800588,-1.4688839,-2.136751,0.20264716,-0.72726226,-0.799223,-1.8155655,Angry,cleaned_OAF_jail_angry_0.0s_to_0.9868480725623583s.wav,0.5229754,104.48576
72.038246,18.042961,-0.80881053,8.835973,0.6810325,2.421158,0.94316554,1.3780531,-0.5031592,2.0233402,-0.7539258,-0.7446816,0.57398844,-1.2625047,1.3595146,-0.48826227,-0.26092708,-0.32331067,1.4445955,-0.33530197,Angry,cleaned_OAF_jar_angry_0.005804988662131519s_to_1.0042630385487528s.wav,0.5217427,106.66484
71.60973,17.2321,-1.1205739,8.748707,0.30482468,1.9512993,0.6564054,1.2950402,-0.6977325,2.1455142,-0.6815961,-0.817283,0.57310504,-1.1525488,1.6923434,-0.1540513,-0.09614498,-0.1286879,1.750031,-0.25251213,Angry,cleaned_OAF_jar_angry_0.0s_to_1.0042630385487528s.wav,0.5187829,107.68622
48.052402,22.062958,4.0421867,14.655095,5.0980115,4.3676724,1.226725,1.378693,-0.094300844,-0.2762092,-1.671277,-3.8696795,-1.5323178,-1.5119531,-1.0689163,-1.7150953,-4.1861434,-1.6536121,0.6904109,-0.5587659,Angry,cleaned_OAF_join_angry_0.011609977324263039s_to_1.5905668934240362s.wav,0.47265747,108.93408
47.96677,22.018734,4.0282197,14.633225,5.219386,4.4503665,1.17966,1.3412012,-0.070412174,-0.2793711,-1.7284346,-3.9674153,-1.5353369,-1.4744515,-1.0468155,-1.6896979,-4.217555,-1.7425332,0.6429187,-0.5536886,Angry,cleaned_OAF_join_angry_0.011609977324263039s_to_1.5963718820861679s.wav,0.47103828,108.93406
