mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,label,file,ZCR,Pitch
-201.8649,43.40616,21.051538,14.047267,17.956285,-7.647902,-10.102585,-11.262845,-7.7828608,-7.0119114,-9.954806,-1.5680267,-1.5126632,-1.6517696,1.6698266,-1.948232,-1.2976489,0.10890009,-6.1834855,-2.6330378,Angry,1088_TSI_ANG_XX_0.09868480725623582s_to_2.0259410430839004s.wav,0.49481127,32.43141
-198.44208,62.68069,17.070835,7.3135552,2.0579395,-9.0174675,-8.5009775,-5.304894,-10.102584,-5.6428995,-9.863517,-3.968701,0.5700437,-1.4434565,-1.7360277,-2.9266202,-2.507866,-0.27355266,-6.822783,0.17590833,Angry,1088_WSI_ANG_XX_0.1219047619047619s_to_3.0882539682539685s.wav,0.38760245,35.48333
-155.12593,60.84166,11.564856,2.590254,-2.4194562,-12.81061,-10.891538,-7.6306314,-12.928604,-7.345199,-10.466034,-3.7629454,0.21549562,-1.1314744,-0.8652604,-2.731411,-2.107303,-0.07749588,-6.3647823,0.80158216,Angry,1088_WSI_ANG_XX_0.5224489795918368s_to_2.9895691609977324s.wav,0.42991412,40.854908
-246.72131,47.67011,5.3469615,22.223198,-0.83704877,-0.66782904,-1.478502,-0.5574937,-10.792316,-3.0899484,2.402701,-3.8126347,-7.7148066,-7.6600533,-8.332505,-14.748341,-8.055351,4.209582,3.9108815,11.405464,Angry,1089_DFA_ANG_XX_0.017414965986394557s_to_1.8517913832199546s.wav,0.3075403,47.970867
-117.66121,23.090775,-22.624395,15.128481,-11.273959,-7.64923,-7.109807,-1.4272088,-15.381686,-3.2301123,4.221681,-4.877149,-9.783899,-10.387611,-11.171301,-20.028723,-9.888698,8.544555,9.540337,20.088947,Angry,1089_DFA_ANG_XX_0.25541950113378686s_to_1.4106122448979592s.wav,0.43848068,73.215614
-260.00378,46.564426,10.539904,-0.8295633,2.4320116,12.185737,-2.3788908,-4.5783076,-4.3475795,-2.4715483,-2.728461,-4.975193,-8.863498,-7.8773327,5.393771,6.4035287,12.357944,4.946783,-4.5962663,-5.764808,Angry,1089_IEO_ANG_HI_0.12770975056689343s_to_2.478730158730159s.wav,0.28557757,32.087646
-234.79619,44.140667,4.351072,-6.0875335,0.24150872,12.326151,-3.6954634,-5.1173806,-5.1490374,-3.0389836,-2.8307402,-5.4725075,-10.023866,-8.2929125,6.7102203,7.7916484,14.232452,5.9961104,-4.3899984,-5.7730236,Angry,1089_IEO_ANG_HI_0.4121541950113379s_to_2.461315192743764s.wav,0.30927834,34.226753
-323.7848,73.92106,23.646812,6.1629353,7.558552,13.097469,-0.561594,-7.8211765,-2.1454048,2.120462,-2.4130056,-3.1135964,-4.7022967,-5.3364697,-7.0765114,-13.402057,-5.512409,-6.9488993,-11.617405,-7.049236,Angry,1089_IEO_ANG_LO_0.0s_to_2.020136054421769s.wav,0.20420161,14.82916
-333.76544,79.9531,25.62569,4.3228455,4.7771583,13.815814,-1.3945249,-1.6716583,-3.2730904,-1.2217329,-2.6622205,-2.1551607,-3.8230858,-7.855716,-4.583907,-11.031943,-6.517074,-5.1668835,-4.3429728,3.4324389,Angry,1089_IEO_ANG_MD_0.005804988662131519s_to_2.2755555555555556s.wav,0.20570013,16.898605
-265.5442,68.384186,14.217088,-4.023911,-2.1690414,14.405388,-3.8150277,-3.5978527,-4.859225,-1.6257662,-2.88444,-2.8449085,-5.1475835,-9.194631,-4.405524,-13.438337,-7.1776094,-6.0401464,-4.0322657,6.8184385,Angry,1089_IEO_ANG_MD_0.14512471655328799s_to_1.7240816326530612s.wav,0.2593516,21.3354
-196.99757,46.303555,1.2131323,12.813447,-11.98567,7.1826887,-2.6858895,-17.206978,-4.8256316,-4.077936,-3.2702255,-8.456881,-7.315081,-7.6230288,-6.167086,-1.6953949,4.16363,2.6794279,-0.5266708,-1.8881861,Angry,1089_IOM_ANG_XX_0.034829931972789115s_to_2.809614512471655s.wav,0.27931073,36.23375
-181.66322,46.291958,-1.3004231,10.696708,-13.974531,5.9947577,-3.230541,-18.177135,-5.6270456,-4.258722,-2.9863734,-9.021945,-7.9711576,-8.008891,-5.807713,-1.3427223,5.014613,2.859704,-0.52447176,-1.6085237,Angry,1089_IOM_ANG_XX_0.23800453514739228s_to_2.809614512471655s.wav,0.2797978,35.55091
-236.19708,51.184467,2.0653353,9.064349,-0.121574,2.9003706,-1.4036745,-8.573034,-5.435988,0.21203461,-2.2916167,-6.5157075,-4.212711,-4.9184575,-5.472025,-1.98412,-0.13266112,1.0923898,-2.0414584,-3.8615687,Angry,1089_ITH_ANG_XX_0.005804988662131519s_to_2.9837641723356008s.wav,0.30763742,37.246304
-236.23611,51.18844,2.1884086,9.157334,-0.119063035,2.8443906,-1.4724777,-8.620948,-5.4654794,0.23341736,-2.271683,-6.5224433,-4.238241,-4.907743,-5.4556556,-1.9817522,-0.11323466,1.1148449,-2.0794473,-3.9599528,Angry,1089_ITH_ANG_XX_0.005804988662131519s_to_2.9895691609977324s.wav,0.3071638,37.275295
-242.32431,55.097755,13.031151,10.697834,-2.8300078,3.2564845,-3.026563,-9.421615,-8.987713,-2.5309966,3.3508093,-4.5428805,-3.210195,-6.2103186,-5.379388,-8.24198,-5.251054,2.3313093,-4.629781,-1.2746098,Angry,1089_ITS_ANG_XX_0.040634920634920635s_to_2.7457596371882085s.wav,0.34980708,30.847383
-239.64885,54.6993,12.462022,10.461847,-2.9875455,3.1578627,-3.137766,-9.593428,-9.018989,-2.5236263,3.397755,-4.658325,-3.2991645,-6.2557425,-5.3735294,-8.323092,-5.369731,2.4354484,-4.6468883,-1.3025542,Angry,1089_ITS_ANG_XX_0.046439909297052155s_to_2.7109297052154195s.wav,0.35397607,32.148293
-183.84572,45.348892,-9.387192,-11.303013,-10.545173,14.336848,-0.72013813,-9.556557,-4.705115,-0.39715326,-2.85304,-11.016565,-8.460553,-4.190203,0.9563883,-1.5132564,0.7539486,0.69359046,2.8619344,11.957059,Angry,1089_IWL_ANG_XX_0.16253968253968254s_to_2.94312925170068s.wav,0.27377555,35.773666
-174.3485,44.510956,-11.578615,-13.123488,-11.800231,14.283735,-0.927372,-9.866549,-4.9982963,-0.5194621,-3.0476415,-11.403474,-8.654225,-4.373698,0.94366056,-1.6221771,0.9006044,0.8185134,2.9371393,12.634569,Angry,1089_IWL_ANG_XX_0.2728344671201814s_to_2.9373242630385485s.wav,0.2817668,35.56476
-254.565,62.925526,4.1513934,0.8617348,0.9336722,7.5077815,-3.85995,-6.925899,-3.420979,-3.4287462,-4.423857,-9.426911,-7.9227386,-9.2228,-1.7671394,2.3528597,10.200266,8.677463,-0.6613671,-3.534478,Angry,1089_IWW_ANG_XX_0.029024943310657598s_to_2.4090702947845806s.wav,0.2632353,28.453594
-215.90457,56.222546,-4.699524,-3.30301,-1.7789173,6.875871,-5.6898293,-8.483404,-3.7786882,-3.7724104,-5.232034,-10.865553,-8.915063,-9.925752,-1.0682541,3.4495308,12.054832,10.541749,-0.04366163,-3.6300747,Angry,1089_IWW_ANG_XX_0.13931972789115646s_to_2.1942857142857144s.wav,0.29253605,33.126404
-230.92268,62.718746,14.559586,7.814943,-17.889423,3.95264,-7.0902104,-12.41741,-6.3536334,-5.2827353,-3.5563421,-4.4234195,-3.7907953,-3.242765,-2.7655132,-6.23,3.3054361,-4.5261774,-2.580836,-1.1749542,Angry,1089_MTI_ANG_XX_0.011609977324263039s_to_2.885079365079365s.wav,0.27380097,33.31151
-208.20486,60.85211,10.569043,5.6223626,-21.601414,2.9636328,-8.160035,-14.081043,-7.229637,-5.6358385,-3.7035887,-5.0271673,-4.068363,-3.3988795,-2.751318,-6.323662,3.940341,-4.379053,-2.351687,-0.9203584,Angry,1089_MTI_ANG_XX_0.10448979591836735s_to_2.705124716553288s.wav,0.29253286,36.461647
-166.59215,33.524845,5.841024,-6.611323,-25.967522,5.451171,0.50824094,-6.4405656,-6.174789,-3.4461746,-4.946168,-11.613609,-6.392642,-0.75268984,8.470115,8.811955,9.268804,0.5750382,-3.7343931,2.9323804,Angry,1089_TAI_ANG_XX_0.26702947845804986s_to_2.5309750566893423s.wav,0.3892662,33.46989
-155.29245,32.1514,5.171446,-9.594223,-27.816854,5.8290477,-0.022855075,-6.978962,-6.819558,-4.0735245,-4.7833753,-12.16693,-6.640893,-0.9092933,9.309901,10.099081,9.799384,0.85238475,-3.3625674,2.8023033,Angry,1089_TAI_ANG_XX_0.38893424036281177s_to_2.5251700680272107s.wav,0.39474532,29.711176
-227.60454,46.52015,7.443844,16.028225,-1.7547001,-0.21438739,-3.096736,-6.574119,-9.008348,-6.946189,-1.182306,-1.1826138,-6.992931,-13.005595,-6.6667366,-10.980858,-3.8131337,6.2184973,2.9570982,6.2388945,Angry,1089_TIE_ANG_XX_0.2147845804988662s_to_2.8908843537414968s.wav,0.34033212,44.665028
-185.77376,38.90861,-0.16837543,13.17197,-6.439349,-1.8236794,-4.591239,-8.661948,-10.653309,-8.200841,-1.3431164,-1.5664294,-7.395702,-14.833507,-6.8143997,-11.323516,-4.187102,7.631253,4.034908,8.018949,Angry,1089_TIE_ANG_XX_0.5863038548752835s_to_2.885079365079365s.wav,0.38352364,52.95697
-257.66876,38.66952,27.136494,10.203563,5.1394567,-1.5561017,-2.167561,-1.5885289,-4.903166,-1.0191306,-0.372017,2.2617033,-4.194334,-2.7056096,-4.1085663,-8.13229,-7.292554,-1.9670923,-5.627767,-0.78216165,Angry,1089_TSI_ANG_XX_0.0s_to_2.3219954648526078s.wav,0.5456797,40.65787
-247.82872,35.284225,26.246775,9.80529,4.884433,-2.0833445,-2.2017791,-1.7791386,-5.256356,-1.5954168,-0.7621751,2.3539977,-4.4298134,-2.5932906,-3.5246136,-8.197235,-7.6548195,-2.0425532,-5.93066,-0.940506,Angry,1089_TSI_ANG_XX_0.12770975056689343s_to_2.3219954648526078s.wav,0.5708833,42.868347
-236.57874,45.536728,18.74856,3.4803236,-3.7980826,2.6314938,-3.5214205,-7.0036964,-8.068272,-4.2296915,0.5684847,-1.8220832,-6.6577415,-10.017273,-2.1846583,-8.902921,-4.800892,1.3804545,-5.5047483,0.8001962,Angry,1089_WSI_ANG_XX_0.040634920634920635s_to_2.1942857142857144s.wav,0.436428,30.750847
-186.28114,37.611332,11.373473,-1.4070468,-9.420697,-1.129485,-5.821339,-8.990447,-9.274178,-5.198027,1.0777416,-2.3270953,-8.32127,-12.034879,-1.6185802,-9.472169,-4.7528663,2.8682942,-5.6596413,2.2296815,Angry,1089_WSI_ANG_XX_0.4527891156462585s_to_2.182675736961451s.wav,0.5101709,37.37272
-186.03407,37.64342,11.309605,-1.4586035,-9.433382,-1.205748,-5.8405976,-8.965985,-9.300465,-5.2550883,1.0526221,-2.2812326,-8.2971325,-12.013383,-1.6405834,-9.505699,-4.766944,2.8842225,-5.6437182,2.1753392,Angry,1089_WSI_ANG_XX_0.4527891156462585s_to_2.1942857142857144s.wav,0.5158813,37.682606
-306.22702,95.11315,20.406311,21.488745,9.987135,-9.973508,-10.352249,-9.440223,0.68056303,-8.096886,-4.8861275,-1.7453281,-0.87246126,-1.2267991,-5.6652136,-3.9284642,-5.055445,-5.347019,-5.4898534,-5.326168,Angry,1090_DFA_ANG_XX_0.034829931972789115s_to_2.1884807256235828s.wav,0.19017906,20.973034
-302.9068,95.10782,19.818363,21.176487,9.761069,-10.2724905,-10.430258,-9.769324,0.61947614,-8.292199,-5.0814643,-1.6504382,-0.78733903,-1.2161696,-5.5026593,-3.8376994,-5.269044,-5.484509,-5.4980097,-5.389784,Angry,1090_DFA_ANG_XX_0.040634920634920635s_to_2.182675736961451s.wav,0.19089025,22.258009
-241.25267,56.883045,-9.5103245,9.30781,6.6603246,-4.9795756,-2.2429228,-3.0096953,-0.76908946,5.6776752,-6.5419307,-1.4407039,-1.3956615,-5.9397526,-4.032981,-6.395334,-8.668396,-5.702355,-7.639869,-1.5446861,Angry,1090_IEO_ANG_HI_0.005804988662131519s_to_2.7921995464852607s.wav,0.34143823,51.72076
-211.01001,51.720097,-17.12534,6.60167,4.8849397,-6.9743357,-3.127613,-3.8211534,-1.0691736,6.2720075,-7.218817,-1.4413618,-1.3200488,-6.205075,-4.169354,-6.836453,-9.264452,-5.6890755,-7.8199224,-1.172366,Angry,1090_IEO_ANG_HI_0.13931972789115646s_to_2.6528798185941045s.wav,0.3706485,56.64836
-293.1558,81.24783,12.314254,10.20959,9.429577,-0.14880465,-10.4804735,-8.357999,5.1832814,-4.209478,0.15000793,-5.1810155,-3.7005534,0.34898207,-6.2316856,-7.7970557,0.12670672,-10.107178,-2.9934568,-0.7104059,Angry,1090_IEO_ANG_LO_0.0s_to_2.5193650793650795s.wav,0.2535973,34.48547
-295.84506,81.60506,12.849691,10.436594,9.626058,-0.096224405,-10.157116,-8.113127,5.031784,-4.2481956,0.20737521,-5.1026154,-3.6286461,0.28857923,-6.225385,-7.724248,0.113314375,-10.087311,-3.0606277,-0.7671815,Angry,1090_IEO_ANG_LO_0.0s_to_2.5541950113378684s.wav,0.25072187,34.068253
-278.1499,68.27471,9.114718,17.10131,10.621021,-4.648391,-9.753326,-5.68631,0.9446207,-1.6676143,-2.8691504,-1.8839387,-1.8385514,-2.590361,-5.114391,-4.7299905,-3.596364,-8.585914,-4.3684587,-4.022769,Angry,1090_IEO_ANG_MD_0.09287981859410431s_to_2.4206802721088434s.wav,0.28128776,36.29983
-278.34943,68.14827,9.0183115,16.988798,10.80825,-4.58192,-9.677277,-5.7179775,0.8626297,-1.5767446,-2.7564127,-1.7782732,-1.7197012,-2.6800444,-5.1790423,-4.683438,-3.5778282,-8.486913,-4.4431105,-4.0980105,Angry,1090_IEO_ANG_MD_0.09868480725623582s_to_2.414875283446712s.wav,0.28241453,37.171047
-223.47011,79.00637,5.771767,19.14132,-2.751874,-6.998353,-1.9479581,-18.958767,-6.6880035,-2.697,-6.319844,-7.9411974,-3.4527485,-2.3474722,-12.271053,-1.4163086,-1.7043021,-8.862745,-4.651677,-5.851603,Angry,1090_IOM_ANG_XX_0.034829931972789115s_to_2.3045804988662133s.wav,0.1879664,19.007265
-245.36397,80.77067,9.536083,19.786682,-0.88602674,-5.5764046,-1.6507463,-17.684137,-6.5811048,-2.7508018,-5.8728676,-7.443557,-3.4054399,-2.4341488,-11.57999,-1.370807,-1.6062884,-8.437804,-4.4959707,-5.4367304,Angry,1090_IOM_ANG_XX_0.0s_to_2.449705215419501s.wav,0.18023168,17.956587
-302.86325,94.237946,16.77915,20.120192,4.623594,-2.6660142,-6.490945,-7.089005,0.72068,-6.981147,-5.5841026,-1.5739022,-2.9876683,-1.7667861,-6.0272703,-5.566968,-2.0573556,-6.804622,-7.945753,-5.12146,Angry,1090_ITH_ANG_XX_0.0s_to_3.442358276643991s.wav,0.20422688,23.73541
-336.55618,92.07307,27.34486,22.700037,12.998077,-7.208293,-5.719335,-2.7122266,-1.2113746,-4.7517085,-4.5318494,-4.4619284,-2.8723748,-0.27192292,-4.1776257,-2.6833353,-1.8213311,-5.684538,-6.4883227,-6.913253,Angry,1090_ITS_ANG_XX_0.0s_to_2.4961451247165534s.wav,0.26381552,25.593372
-294.5748,100.87099,10.636007,11.513947,2.3945954,0.2712578,-5.5250564,-8.818365,1.7746152,-13.838818,-2.9913237,1.804426,-2.3184788,0.32092798,-5.233892,-5.240886,-3.3925395,-6.3770976,-4.5367947,-3.6108909,Angry,1090_IWL_ANG_XX_0.029024943310657598s_to_3.2565986394557824s.wav,0.1630519,21.940704
-292.79532,100.78067,10.4535885,11.509253,2.1962643,0.19319445,-5.6475477,-8.96112,1.7667618,-14.0076065,-3.0210803,1.7106044,-2.3222108,0.44702208,-5.19668,-5.2354774,-3.3654275,-6.319902,-4.575206,-3.6760705,Angry,1090_IWL_ANG_XX_0.034829931972789115s_to_3.221768707482993s.wav,0.16434595,21.921537
-301.8909,92.99445,17.713226,12.99726,9.171795,0.3465832,-7.1627536,-7.383934,2.5963218,-5.522809,-5.6501565,-5.410379,-4.548216,1.6877036,-6.1447334,-6.786025,-1.4391537,-9.028194,-7.206265,-3.5841403,Angry,1090_IWW_ANG_XX_0.005804988662131519s_to_2.8560544217687074s.wav,0.25533408,19.45334
-302.12738,93.07109,17.87555,13.049856,9.2512665,0.3138563,-7.227738,-7.399417,2.4401321,-5.488202,-5.5394177,-5.371796,-4.479953,1.5727317,-6.1639457,-6.7549596,-1.4652368,-8.974375,-7.14621,-3.6541588,Angry,1090_IWW_ANG_XX_0.0s_to_2.8560544217687074s.wav,0.25490755,19.130346
-490.5792,107.93964,44.709194,32.368843,23.871775,11.229857,5.771116,7.517547,1.771537,-7.060244,-1.8145362,1.5833753,-1.4237196,-8.178377,-3.5263293,-1.8549563,-1.8278114,-4.2101183,-2.8914495,-2.4732766,Angry,1090_MTI_ANG_XX_0.0s_to_0.2089795918367347s.wav,0.06343507,2.5685852
-322.46802,86.39435,36.23125,19.193811,-1.5450108,-4.287523,-1.7263148,-8.867122,3.61661,-8.673742,-7.152876,0.39074096,-4.261991,-3.3507502,-4.641266,-4.229401,-5.1456785,-4.100924,-5.4587812,-5.844498,Angry,1090_TAI_ANG_XX_0.029024943310657598s_to_3.436553287981859s.wav,0.26713622,20.981232
-324.4072,86.56437,36.4306,19.318043,-1.3215586,-4.1460147,-1.6635821,-8.741154,3.6237955,-8.554753,-7.0830164,0.3909832,-4.1888747,-3.3515058,-4.657125,-4.2238073,-5.1329565,-4.101286,-5.4352155,-5.8293347,Angry,1090_TAI_ANG_XX_0.029024943310657598s_to_3.453968253968254s.wav,0.26625058,20.780138
-261.68796,83.14605,0.72846884,20.115416,12.453436,-14.862905,-6.1083407,-5.4539504,1.2975079,-4.8632536,-11.697326,-4.284198,-3.800174,-3.3400028,-6.455844,-4.6077714,-2.6416297,-5.0951605,-5.1287065,-3.7474372,Angry,1090_TIE_ANG_XX_0.011609977324263039s_to_2.873469387755102s.wav,0.27133155,38.324936
-261.90726,83.204285,0.8490799,20.201424,12.558964,-14.918679,-6.184379,-5.382628,1.3853703,-4.8585753,-11.7345295,-4.282181,-3.7047162,-3.23216,-6.463996,-4.613732,-2.6168342,-5.1379776,-5.147655,-3.8093805,Angry,1090_TIE_ANG_XX_0.017414965986394557s_to_2.873469387755102s.wav,0.2717087,37.998756
-302.17957,62.812588,28.700678,16.851349,18.348026,-3.0843334,-9.378529,-6.8102703,-1.1170592,-6.393307,-2.4325686,0.54352915,-1.2251898,-1.6469643,-3.6484764,-1.2368135,-4.0885773,-5.943289,-3.8468997,-5.7309136,Angry,1090_TSI_ANG_XX_0.0s_to_2.8328344671201813s.wav,0.45123997,33.44185
-312.6335,88.7916,18.50762,14.728757,7.7026052,-3.014304,-4.040159,-5.9149103,4.7669554,-1.0034068,-7.4623547,-3.2268925,-1.5783745,-1.1237882,-8.3943405,-3.1954558,-2.281604,-8.517245,-5.6248975,-3.8147187,Angry,1090_WSI_ANG_XX_0.0s_to_2.8908843537414968s.wav,0.3238709,32.515167
-279.67706,60.931675,21.587866,22.842915,5.0977154,-4.093117,-4.254577,-4.452065,0.547769,-2.266223,-2.3481555,-1.1628422,-3.2207763,-6.8156605,-8.151756,-2.9446442,-6.560315,-1.8619863,-0.21587084,-1.5653898,Angry,1091_DFA_ANG_XX_0.029024943310657598s_to_1.8866213151927438s.wav,0.29777926,42.563892
-268.75693,59.465824,19.649979,22.214062,4.332784,-5.153461,-5.2508235,-5.0387945,0.32150093,-2.4537587,-2.4625914,-1.2468624,-3.325938,-7.039602,-8.3557,-2.7998576,-6.556123,-1.6458457,0.016818728,-1.4537119,Angry,1091_DFA_ANG_XX_0.09868480725623582s_to_1.8750113378684807s.wav,0.30787095,46.520428
-183.86803,49.983166,-0.91948926,-1.8796992,-6.567751,6.181232,-10.204774,-13.37887,10.022549,-5.873294,-4.9399614,-5.4700713,-4.7716374,-5.581571,-4.539795,-2.2182899,-1.4402107,6.194583,4.1475506,4.625629,Angry,1091_IEO_ANG_HI_0.1509297052154195s_to_1.7763265306122449s.wav,0.33592248,49.31714
-83.531975,31.76288,-16.70477,-13.229989,-17.669151,4.3297844,-14.43313,-21.418713,11.658237,-8.709774,-7.135835,-8.704264,-6.4051833,-6.5566535,-6.0924582,-1.6227572,-0.3405465,10.554556,8.141259,7.738867,Angry,1091_IEO_ANG_HI_0.37732426303854877s_to_1.5383219954648526s.wav,0.4276716,62.343212
-323.33792,92.69114,18.93086,2.6452463,5.073339,8.085372,-6.643142,-6.285968,8.846538,0.34052685,-5.075855,-3.3675253,5.5559425,-4.5308785,-1.1602815,-4.8249073,-5.737557,-3.3436313,-8.786324,-0.20731089,Angry,1091_IEO_ANG_LO_0.0s_to_1.8750113378684807s.wav,0.19740658,21.039646
-326.84256,92.86525,19.490763,3.0672,5.4817944,8.265843,-6.405666,-6.1864567,8.600087,0.3733405,-4.828771,-3.279779,5.3843293,-4.469628,-1.0406188,-4.8800583,-5.676528,-3.3248746,-8.693203,-0.12863602,Angry,1091_IEO_ANG_LO_0.0s_to_1.8924263038548752s.wav,0.1968491,20.732803
-363.77386,83.692986,30.41219,12.155869,19.313084,13.507041,-4.48745,-2.5690274,4.039668,-2.6913912,-2.2420926,-3.3282125,-2.720258,-4.906902,-6.2948465,-8.545342,-7.0528655,-5.723956,-5.856328,2.256176,Angry,1091_IEO_ANG_MD_0.0s_to_1.9040362811791383s.wav,0.18570068,14.170091
-303.2729,89.72719,21.65525,22.848202,2.3082678,-1.6331552,-4.5456424,-14.45807,-3.3969493,-8.082369,-8.275927,-6.325384,2.8454354,-1.4404218,-5.578032,0.49078304,-9.673998,-8.274672,-4.2524166,-3.2982962,Angry,1091_IOM_ANG_XX_0.0s_to_1.8575963718820863s.wav,0.16201212,12.110411
-309.75043,90.48624,22.815012,23.012112,2.970557,-0.977017,-4.1888657,-13.868516,-3.277077,-7.653032,-7.951012,-6.095567,2.7367585,-1.5211196,-5.6365056,0.3374009,-9.548239,-8.258283,-4.323965,-3.2672193,Angry,1091_IOM_ANG_XX_0.0s_to_1.933061224489796s.wav,0.15766159,11.799625
-343.04825,93.20138,26.770134,15.204587,10.890824,1.5258003,-4.4884906,-3.1622126,2.6170132,-0.71199954,-7.8796835,-6.2842627,1.8149179,-1.7482443,-5.1106243,-1.0016606,-6.359455,-5.2752357,-2.2824252,-0.31424072,Angry,1091_ITH_ANG_XX_0.0s_to_2.6528798185941045s.wav,0.18998705,11.708274
-347.2656,86.342964,36.83284,20.909967,10.576127,-1.2621378,-4.7013154,-0.90915436,1.3618999,-4.4695907,-3.931178,-2.922696,-1.6266894,-1.9139793,-3.399247,-0.74849266,-6.1571126,-5.6922765,-3.9491308,-3.9051492,Angry,1091_ITS_ANG_XX_0.011609977324263039s_to_2.8212244897959184s.wav,0.24999444,18.672451
-341.78232,85.379486,36.086975,20.657387,10.038011,-1.6874496,-5.0313816,-1.1996032,1.3775846,-4.539938,-4.0949836,-3.0888126,-1.7206396,-1.8880495,-3.37147,-0.7680661,-6.388455,-5.7486362,-3.9976149,-3.927851,Angry,1091_ITS_ANG_XX_0.0s_to_2.6993197278911563s.wav,0.25715476,19.94801
-368.01495,108.68382,29.538921,10.313112,6.6788626,8.152487,-2.8890092,-3.8526607,3.6890943,-3.1908793,-2.688841,-4.709835,-1.6937913,-3.4838088,-1.0786507,-3.9697368,-5.7929873,-3.145079,-5.697713,-1.6749322,Angry,1091_IWL_ANG_XX_0.0s_to_2.4903401360544217s.wav,0.12589097,12.142595
-351.55322,91.88004,37.429054,12.046545,10.553062,8.2949095,-4.8088827,-4.896675,0.18097498,-1.3941934,-3.9432988,-3.9362903,-1.0844973,-1.857738,-3.152087,-3.4064052,-7.78134,-6.4595284,-7.1525126,-3.0837834,Angry,1091_IWW_ANG_XX_0.0s_to_2.48453514739229s.wav,0.21453549,11.354892
-351.6187,91.87363,37.476475,12.061212,10.5779295,8.315689,-4.807226,-4.8913517,0.18430686,-1.4088666,-3.963335,-3.9643219,-1.1173826,-1.8665619,-3.119444,-3.3825922,-7.7951193,-6.472975,-7.1681614,-3.0937266,Angry,1091_IWW_ANG_XX_0.0s_to_2.4903401360544217s.wav,0.21413513,11.356551
-340.86362,96.312225,39.11022,12.941501,-0.5918602,4.229599,-1.5065128,-9.047266,-0.3806758,-5.276679,-4.7765307,-6.222697,-0.5142542,-2.7510946,-2.7750556,-2.8638933,-6.5819616,-4.810618,-4.5521917,-4.61076,Angry,1091_MTI_ANG_XX_0.0s_to_2.3219954648526078s.wav,0.17227456,10.409526
-339.39233,84.01877,38.445534,14.081605,-0.9812944,2.456306,-3.72065,-1.9283366,1.7193078,-6.051717,0.09237726,-4.1361594,-2.785956,-3.74877,-5.1808906,-5.4803004,-8.193264,-4.346519,-3.9419212,-1.2301508,Angry,1091_TAI_ANG_XX_0.0s_to_2.3219954648526078s.wav,0.25857335,20.220898
-276.8922,72.765076,18.0012,17.195461,8.095688,-3.8801754,-2.9481523,-6.09332,-0.21232393,-5.534704,-6.844501,0.32888612,1.2224988,-8.523315,-5.4935,-2.272595,-9.055166,-5.649158,-4.067503,-5.847156,Angry,1091_TIE_ANG_XX_0.011609977324263039s_to_2.6354648526077096s.wav,0.26283318,35.83051
-279.8296,73.22591,18.4752,17.256325,8.300552,-3.5939255,-2.8145132,-6.008491,-0.29357585,-5.515384,-6.753311,0.27906495,1.1847688,-8.405869,-5.4883494,-2.3397212,-9.011932,-5.6225996,-4.0554514,-5.822783,Angry,1091_TIE_ANG_XX_0.011609977324263039s_to_2.6528798185941045s.wav,0.2615239,35.438534
-256.33435,35.857384,30.032959,14.156151,12.452182,-5.164391,-5.4432044,-3.1694255,-1.6896429,-1.0221052,-4.4256024,-4.53616,0.3136286,-4.3188567,-6.119748,-4.0399046,-7.4493318,0.67273235,1.0538334,3.6808867,Angry,1091_TSI_ANG_XX_0.0s_to_1.6021768707482993s.wav,0.55795264,49.21481
-319.79895,55.15885,36.907307,17.716751,15.788851,-0.33630478,-2.3127496,-0.6146548,-0.7526531,-0.8312297,-3.3934152,-3.5479593,-0.08754476,-3.8266342,-5.685189,-4.249843,-6.61038,-0.66969264,-0.14361261,1.8621483,Angry,1091_TSI_ANG_XX_0.0s_to_2.153650793650794s.wav,0.43126217,37.463425
-558.7568,95.687515,32.74258,20.00157,17.660906,9.678968,3.2125297,-5.2551,-5.0368967,-1.6040858,-5.4476237,-6.071195,-4.085707,-4.532037,-1.508731,2.2005777,1.0632554,-0.4058022,1.4521015,2.1831183,Angry,a04_0.0s_to_2.594829931972789s.wav,0.04096792,1.7814614
-528.0649,120.54136,37.061543,20.833694,18.29338,8.012983,-0.11652721,-10.658043,-9.392405,-3.8500607,-8.36112,-8.945061,-6.248279,-6.7902684,-2.4615993,2.9477909,1.7301669,-0.24739473,1.9581358,2.579052,Angry,a04_0.45859410430839004s_to_2.374240362811791s.wav,0.05544639,2.4221773
-736.8096,122.48445,28.315453,35.92812,29.26846,21.325462,23.340185,3.3583403,-3.040221,-0.21903248,-5.8398666,-0.51076776,3.47246,0.18588775,1.3688655,2.2735991,0.795673,-2.329476,0.8880536,9.508179,Angry,a08_0.0s_to_0.33668934240362813s.wav,0.007004782,0.36709982
-376.18317,58.106483,-15.300496,-12.21751,-7.1121674,9.916223,-22.226038,-12.300214,-7.954921,-9.054808,1.6336164,-1.5007043,1.2746762,0.47999516,2.5343125,2.2607653,-3.1878333,-4.277902,-4.2885118,-4.4874177,Angry,OAF_back_angry_0.034829931972789115s_to_1.4802721088435373s.wav,0.17235321,11.318793
